Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
DA234	DA234_DA234	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA234_DA234_L1_R1.fastq.gz	NA	NA	ERR3374313.fastq.gz	NA	NA
DA236	DA236_DA236	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA236_DA236_L1_R1.fastq.gz	NA	NA	ERR3374071.fastq.gz	NA	NA
DA237	DA237_DA237	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA237_DA237_L1_R1.fastq.gz	NA	NA	ERR3350228.fastq.gz	NA	NA
DA238	DA238_DA238	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/DA238_DA238_L1_R1.fastq.gz	NA	NA	ERR3374070.fastq.gz	NA	NA
Kolyma1	Kolyma1_Kolyma1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kolyma1_Kolyma1_L1_R1.fastq.gz	NA	NA	ERR3350382.fastq.gz	NA	NA
M0831	M0831_M0831	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/M0831_M0831_L1_R1.fastq.gz	NA	NA	ERR3350383.fastq.gz	NA	NA
M9984	M9984_M9984	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/M9984_M9984_L1_R1.fastq.gz	NA	NA	ERR3350384.fastq.gz	NA	NA
NEO229	NEO229_NEO229	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NEO229_NEO229_L1_R1.fastq.gz	NA	NA	ERR3350385.fastq.gz	NA	NA
NEO230	NEO230_NEO230	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NEO230_NEO230_L1_R1.fastq.gz	NA	NA	ERR3350397.fastq.gz	NA	NA
NEO231	NEO231_NEO231	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NEO231_NEO231_L1_R1.fastq.gz	NA	NA	ERR3350398.fastq.gz	NA	NA
NEO232	NEO232_NEO232	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NEO232_NEO232_L1_R1.fastq.gz	NA	NA	ERR3350399.fastq.gz	NA	NA
NEO233	NEO233_NEO233	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NEO233_NEO233_L1_R1.fastq.gz	NA	NA	ERR3350400.fastq.gz	NA	NA
NEO234	NEO234_NEO234	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NEO234_NEO234_L1_R1.fastq.gz	NA	NA	ERR3350401.fastq.gz	NA	NA
